Id,Player,DOB,PER_avg,GP_avg,Seasons
Miltosh01,Shake Milton,9/26/1996,11.719394665720065,6.0,2
Beverpa01,Patrick Beverley,7/12/1988,11.706000765425284,18.6,5
Holidju01,Justin Holiday,4/5/1989,11.681082933116345,19.857142857142858,7
Cheanca01,Calbert Cheaney,7/17/1971,11.632554056906118,13.714285714285714,7
Davisda01,Dale Davis,3/25/1969,11.607699144492905,18.666666666666668,9
Paytoel01,Elfrid Payton,2/22/1994,11.597977499987087,19.5,6
Robincl02,Clifford Robinson,12/16/1966,11.558451055693677,25.571428571428573,7
Lamplse01,Sean Lampley,9/3/1979,11.544576956684883,3.0,2
Perduwi01,Will Perdue,8/29/1965,11.542808567684128,5.666666666666667,3
Hawkimi01,Michael Hawkins,10/28/1972,11.51735771800328,4.0,1
Collija03,Jarron Collins,12/2/1978,11.51449440652874,8.5,4
Huertke01,Kevin Huerter,8/27/1998,11.510238646609645,18.0,3
Millemi01,Mike Miller,2/19/1980,11.508775532908574,19.8,15
Reidjr01,J.R. Reid,3/31/1968,11.50451863545081,7.5,2
Jacksst02,Stephen Jackson,4/5/1978,11.470901793076651,22.916666666666668,12
Grahajo01,Joey Graham,6/11/1982,11.467219653577775,8.0,4
Garripa01,Pat Garrity,8/23/1976,11.442874217383114,22.5,6
Arizatr01,Trevor Ariza,6/30/1985,11.419427157943927,21.9375,16
Feickja01,Jamie Feick,7/3/1974,11.402774625271178,12.0,3
Watanyu01,Yuta Watanabe,10/13/1994,11.330279619275904,3.0,1
Huertma01,Marcelo Huertas,5/25/1983,11.30513657928419,3.0,1
Ekeziob01,Obinna Ekezie,8/22/1975,11.28804810066451,5.5,2
Robinth01,Thomas Robinson,3/17/1991,11.236377844794974,4.333333333333333,3
Fishede01,Derek Fisher,8/9/1974,11.215067384133572,18.0,18
Dixonju01,Juan Dixon,10/9/1978,11.19582092008089,14.285714285714286,7
Aminual01,Al-Farouq Aminu,9/21/1990,11.152854121283013,17.8,10
Millsch01,Chris Mills,1/25/1970,11.150314846548651,13.714285714285714,7
Dienetr01,Travis Diener,3/1/1982,11.141628372192228,8.666666666666666,3
Casspom01,Omri Casspi,6/22/1988,11.104369759220917,12.428571428571429,7
Smithis01,Ish Smith,7/5/1988,11.100638706660783,11.125,8
Petrojo01,Johan Petro,1/27/1986,11.068729691900973,8.5,2
Willish03,Shawne Williams,2/16/1986,11.067995553551706,8.166666666666666,6
Grantho01,Horace Grant,7/4/1965,11.045109146524767,21.833333333333332,6
Fosteje01,Jeff Foster,1/16/1977,10.971194090635453,16.818181818181817,11
Brownkw01,Kwame Brown,3/10/1982,10.962137720796175,10.333333333333334,9
Jonesju01,Jumaine Jones,2/10/1979,10.927809609211483,19.4,5
Peelean01,Anthony Peeler,11/25/1969,10.92336188200362,16.666666666666668,9
Headlu01,Luther Head,11/26/1982,10.918059865659178,20.0,4
Scottby01,Byron Scott,3/28/1961,10.893452276966546,23.0,1
Valende01,Denzel Valentine,11/16/1993,10.889942218699009,11.5,4
Diopde01,DeSagana Diop,1/30/1982,10.88145816326305,8.5,6
Hawkiju01,Juaquin Hawkins,7/2/1973,10.86986586009224,6.0,1
Marshke01,Kendall Marshall,8/19/1991,10.860337649192273,7.0,1
Koufoko01,Kosta Koufos,2/24/1989,10.858654979881228,7.142857142857143,7
Rogerca01,Carlos Rogers,2/6/1971,10.805091104773542,8.5,4
Ratlith01,Theo Ratliff,4/17/1973,10.784143617046105,18.4,10
Marksse01,Sean Marks,8/23/1975,10.77752616536977,4.5,2
Powelno01,Norman Powell,5/25/1993,10.768347847674189,12.4,5
Barneha02,Harrison Barnes,5/30/1992,10.767724991645142,25.88888888888889,9
Dellama01,Matthew Dellavedova,9/8/1990,10.762154260118551,13.142857142857142,7
Owensbi01,Billy Owens,5/1/1969,10.758750278516024,12.8,5
Davisri01,Ricky Davis,9/23/1979,10.755204778094916,28.5,8
Weemsso01,Sonny Weems,7/8/1986,10.748114496187245,14.0,2
Bradlav01,Avery Bradley,11/26/1990,10.675951978895956,20.555555555555557,9
Warriha01,Hakim Warrick,7/8/1982,10.664231606564895,10.0,6
Chandwi01,Wilson Chandler,5/10/1987,10.597687965732467,20.666666666666668,9
Crowdja01,Jae Crowder,7/6/1990,10.564085099868295,21.5,8
Clarkke01,Keon Clark,4/16/1975,10.550451447017547,14.6,5
Duhonch01,Chris Duhon,8/31/1982,10.536769813094573,17.22222222222222,9
Howarjo01,Josh Howard,4/28/1980,10.522537003566756,15.5,8
Conloma01,Marty Conlon,1/19/1968,10.501392281668222,11.0,1
Wesleda01,David Wesley,11/14/1970,10.499149841925803,22.333333333333332,6
Mcgruro01,Rodney McGruder,7/29/1991,10.48998476030057,7.5,2
Poweldw01,Dwight Powell,7/20/1991,10.458544404951168,12.166666666666666,6
Anderch01,Chris Andersen,7/7/1978,10.436758086033304,7.0,8
Mcguido01,Dominic McGuire,10/20/1985,10.425757250869836,12.0,6
Ferreyo01,Yogi Ferrell,5/9/1993,10.416091744453041,11.75,4
Boganke01,Keith Bogans,5/12/1980,10.39027671609159,15.375,8
Mooremi01,Mikki Moore,11/4/1975,10.37765715132643,12.666666666666666,6
Millsel01,Elijah Millsap,8/12/1987,10.348946803450678,12.0,1
Ellinwa01,Wayne Ellington,11/29/1987,10.346302081114677,14.3,10
Carran01,Antoine Carr,7/23/1961,10.314574617617339,14.5,2
Surabo01,Bob Sura,3/25/1973,10.306575153336404,18.875,8
Stevede01,DeShawn Stevenson,4/3/1981,10.303858427888258,13.818181818181818,11
Mckieaa01,Aaron McKie,10/2/1972,10.300237139941023,24.375,8
Piatker01,Eric Piatkowski,9/30/1970,10.262967127937712,17.11111111111111,9
Leeda03,Damion Lee,10/21/1992,10.239888762791312,8.333333333333334,3
Bullore01,Reggie Bullock,3/16/1991,10.184645805576192,14.4,5
Ridnolu01,Luke Ridnour,2/13/1981,10.176169637911167,18.0,11
Baynear01,Aron Baynes,12/9/1986,10.14105130062637,8.0,6
Vanhoke01,Keith Van Horn,10/23/1975,10.124152690153894,23.0,8
Corbity01,Tyrone Corbin,12/31/1962,10.107841194428332,16.333333333333332,3
Packro01,Robert Pack,2/3/1969,10.03840205635726,6.5,6
Harpede01,Derek Harper,10/13/1961,10.007231174356543,18.666666666666668,3
Childjo01,Josh Childress,6/20/1983,9.997768522344645,24.75,4
Scalabr01,Brian Scalabrine,3/18/1978,9.997535282608773,8.5,4
Huntest01,Steven Hunter,10/31/1981,9.992934490698167,6.0,4
Princta01,Tayshaun Prince,2/28/1980,9.962948019662713,25.5,14
Hillty01,Tyrone Hill,3/19/1968,9.907899707118666,19.0,6
Amaecjo01,John Amaechi,11/26/1970,9.907592981263731,8.333333333333334,3
Anticpe01,Pero Antic,7/29/1982,9.88284311956782,13.5,2
Skinnbr01,Brian Skinner,5/19/1976,9.84580987034576,8.222222222222221,9
Howarju01,Juwan Howard,2/7/1973,9.82733983687855,22.2,10
Mccarwa01,Walter McCarty,2/1/1974,9.804057353945057,13.857142857142858,7
Hinriki01,Kirk Hinrich,1/2/1981,9.801002568642337,23.692307692307693,13
Thomake01,Kenny Thomas,7/25/1977,9.788539400453141,16.5,10
Bertada01,Davis Bertans,11/12/1992,9.761271172269366,17.0,4
Westde01,Delonte West,7/26/1983,9.723307395313872,16.375,8
Crawfch01,Chris Crawford,5/13/1975,9.718025363024866,9.0,3
Garbajo01,Jorge Garbajosa,12/19/1977,9.703401447756537,14.0,1
Larkish01,Shane Larkin,10/2/1992,9.702587859817958,11.0,2
Whitnch01,Chris Whitney,10/5/1971,9.674166562288105,13.166666666666666,6
Biyombi01,Bismack Biyombo,8/28/1992,9.663546239682283,12.11111111111111,9
Grantbr01,Brian Grant,3/5/1972,9.659180583543213,21.0,8
Caldwke01,Kentavious Caldwell-Pope,2/18/1993,9.652690526280288,21.25,8
Bremejr01,J.R. Bremer,9/19/1980,9.630633583249901,9.5,2
Rondora01,Rajon Rondo,2/22/1986,9.606570656036572,20.142857142857142,14
Bogutan01,Andrew Bogut,11/28/1984,9.581633757951952,18.166666666666668,12
Jacksjo02,Josh Jackson,2/10/1997,9.577499980441559,8.5,2
Dudleja01,Jared Dudley,7/10/1985,9.562928289089648,17.5,4
Mihmch01,Chris Mihm,7/16/1979,9.559842362347476,9.166666666666666,6
Plumlmi01,Miles Plumlee,9/1/1988,9.556075394992336,6.0,3
Beaslma01,Malik Beasley,11/26/1996,9.52101313890074,14.0,3
Horryro01,Robert Horry,8/25/1970,9.500790639663947,15.25,12
Brewero02,Ronnie Brewer,3/20/1985,9.498524379105858,15.0,6
Teaguje01,Jeff Teague,6/10/1988,9.47325909291846,18.636363636363637,11
Phillbo01,Bobby Phills,12/20/1969,9.472824747696366,24.0,1
Olynyke01,Kelly Olynyk,4/19/1991,9.462070246339527,14.75,8
Foxri01,Rick Fox,7/24/1969,9.46015153559081,18.625,8
Lambdo01,Doron Lamb,11/6/1991,9.433035367264182,3.0,1
Roberst01,Stanley Roberts,2/7/1970,9.4167617213878,8.5,2
Grahade01,Devonte' Graham,2/22/1995,9.414000796385295,16.666666666666668,3
Matthwe02,Wesley Matthews,10/14/1986,9.40463054417687,24.0,12
Gilled01,Eddie Gill,8/16/1978,9.395242725525558,4.333333333333333,3
Colemde01,Derrick Coleman,6/21/1967,9.374136221357926,16.75,4
Willise01,Sean Williams,9/13/1986,9.359912706340282,13.0,1
Isaacjo01,Jonathan Isaac,10/3/1997,9.255637866801473,11.0,3
Benoida01,David Benoit,5/9/1968,9.204723004150274,6.0,2
Thomati01,Tim Thomas,2/26/1977,9.152642244060907,20.181818181818183,11
Scottde01,Dennis Scott,9/5/1968,9.110345182769807,18.666666666666668,3
Greenac01,A.C. Green,10/4/1963,9.08866760366104,15.75,4
Brockjo01,Jon Brockman,3/20/1987,9.082355520804615,10.0,1
Wingada01,David Wingate,12/15/1963,8.99631509024198,3.0,2
Afflaar01,Arron Afflalo,10/15/1985,8.99285399298616,22.1,10
Wrighde01,Delon Wright,4/26/1992,8.965041735769312,15.75,4
Summeda01,DaJuan Summers,1/24/1988,8.957179905799215,4.0,2
Wrighlo02,Lorenzen Wright,11/4/1975,8.930423200610543,13.272727272727273,11
Harriga01,Gary Harris,9/14/1994,8.92967473414609,19.0,7
Murratr01,Tracy Murray,7/25/1971,8.869722535595029,11.75,4
Bogdabo01,Bogdan Bogdanovic,8/18/1992,8.844364968936187,21.25,4
Sefolth01,Thabo Sefolosha,5/2/1984,8.784288484698456,17.75,12
Diawbo01,Boris Diaw,4/16/1982,8.754939673038097,19.636363636363637,11
Sacrero01,Robert Sacre,6/6/1989,8.722178595691375,5.5,2
Waltolu01,Luke Walton,3/28/1980,8.689393495846494,13.428571428571429,7
Bacondw01,Dwayne Bacon,8/30/1995,8.675830102736658,8.0,4
Millspa02,Patty Mills,8/11/1988,8.67380310095404,17.0,9
Giricgo01,Gordan Giricek,6/20/1977,8.668850050022524,13.8,5
Eisleho01,Howard Eisley,12/4/1972,8.65286680230289,13.428571428571429,7
Mashbja01,Jamal Mashburn,11/29/1972,8.60107423728837,16.333333333333332,6
Murphtr01,Troy Murphy,5/2/1980,8.593089803121092,19.444444444444443,9
Battish01,Shane Battier,9/9/1978,8.571496868677093,25.53846153846154,13
Johnsty01,Tyler Johnson,5/7/1992,8.52435958152991,15.25,4
Daniean01,Antonio Daniels,3/19/1975,8.479669443404795,18.09090909090909,11
Mcleoro01,Roshown McLeod,11/17/1975,8.470370754587792,8.0,2
Wallajo01,John Wallace,2/9/1974,8.451943271853967,6.666666666666667,3
Blounma01,Mark Blount,11/30/1975,8.442342842422097,18.285714285714285,7
Krstine01,Nenad Krstic,7/25/1983,8.435857276548564,11.714285714285714,7
Doolike01,Keyon Dooling,5/8/1980,8.403848749887224,12.909090909090908,11
Andersh01,Shandon Anderson,12/31/1973,8.400679673479027,15.2,10
Bellch01,Charlie Bell,3/12/1979,8.399173747384165,23.4,5
Perkisa01,Sam Perkins,6/14/1961,8.37988115796232,16.4,5
Chrisma01,Marquese Chriss,7/2/1997,8.33995648532372,6.0,1
Leoname01,Meyers Leonard,2/27/1992,8.33554528451803,5.666666666666667,6
Balllo01,Lonzo Ball,10/27/1997,8.321079495224094,21.0,4
Nichoan01,Andrew Nicholson,12/8/1989,8.294402329997538,4.0,3
Jonesja02,James Jones,10/4/1980,8.28840282075449,10.714285714285714,7
Kamanch01,Chris Kaman,4/28/1982,8.284188801248362,13.0,12
Nurkiju01,Jusuf Nurkic,8/23/1994,8.260172849416938,12.0,7
Jacksji01,Jim Jackson,10/14/1970,8.25647359416187,19.375,8
Webstma02,Martell Webster,12/4/1986,8.247744672044425,15.555555555555555,9
Macksh01,Shelvin Mack,4/22/1990,8.21935342229743,12.333333333333334,6
Grahast01,Stephen Graham,6/11/1982,8.187449980615087,7.25,4
Danilsa01,Sasha Danilovic,2/26/1970,8.161449796490167,16.0,1
Vaughja01,Jacque Vaughn,2/11/1975,8.16083249790679,11.666666666666666,9
Rileyer01,Eric Riley,6/2/1970,8.13419743288249,4.0,2
Finnedo01,Dorian Finney-Smith,5/4/1993,8.125426304341785,16.8,5
Johnsst04,Stanley Johnson,5/29/1996,8.120124415472336,13.0,5
Dunlemi01,Mike Dunleavy,3/21/1954,8.028412239431903,18.466666666666665,15
Dunlemi02,Mike Dunleavy,9/15/1980,8.0284122394319,18.466666666666665,15
Magloja01,Jamaal Magloire,5/21/1978,7.94187308092189,16.571428571428573,7
Smithst03,Steven Smith,4/12/1983,7.827445281565585,20.125,8
Kleizli01,Linas Kleiza,1/3/1985,7.797634428110695,10.666666666666666,6
Evansma01,Maurice Evans,11/8/1978,7.771194196061966,10.25,8
Willisc01,Scott Williams,3/21/1968,7.7538847666757365,5.5,6
Rideris01,Isaiah Rider,3/12/1971,7.74224479279991,16.5,4
Kanteen01,Enes Kanter,5/20/1992,7.733959821625173,11.0,9
Rushbr01,Brandon Rush,7/7/1985,7.7145946944406285,15.5,6
Fraziti01,Tim Frazier,11/1/1990,7.699463594527747,7.0,3
Lenal01,Alex Len,6/16/1993,7.664787723594638,11.333333333333334,3
Hayesja01,Jarvis Hayes,8/9/1981,7.659758162226688,16.571428571428573,7
Ojelese01,Semi Ojeleye,12/5/1994,7.659478878083729,10.0,2
Wilksmi01,Mike Wilks,5/7/1979,7.647578479371489,3.3333333333333335,3
Fieldla01,Landry Fields,6/27/1988,7.638817733604183,14.5,4
Brookma01,MarShon Brooks,1/26/1989,7.623420910127977,15.0,1
Eschmev01,Evan Eschmeyer,5/30/1975,7.594810100698997,5.5,2
Cunnida01,Dante Cunningham,4/22/1987,7.470437899184297,17.25,8
Drewbr01,Bryce Drew,9/21/1974,7.458470366749349,11.5,2
Outlabo01,Bo Outlaw,4/13/1971,7.334243724740904,20.4,5
Meeksjo01,Jodie Meeks,8/21/1987,7.330875741109937,14.0,7
Hezonma01,Mario Hezonja,2/25/1995,7.310016914539668,7.0,5
Bowenbr01,Bruce Bowen,6/14/1971,7.304027656007279,22.5,12
Hudsotr01,Troy Hudson,3/13/1976,7.294463522938441,12.88888888888889,9
Rogerro01,Rodney Rogers,6/20/1971,7.293926934592057,16.0,6
Hunteli01,Lindsey Hunter,12/3/1970,7.29119474173393,13.9,10
Murrala01,Lamond Murray,4/20/1973,7.253236551509906,15.777777777777779,9
Anderal01,Alan Anderson,10/16/1982,7.248746609735117,11.0,3
Mclembe01,Ben McLemore,2/11/1993,7.225910689572487,9.857142857142858,7
Battito01,Tony Battie,2/11/1976,7.19863486000694,14.181818181818182,11
Schrede01,Detlef Schrempf,1/21/1963,7.186821944229347,18.0,4
Bradlmi01,Michael Bradley,4/18/1979,7.176097069461001,8.0,1
Deherte01,Terry Dehere,9/12/1971,7.104162375592951,16.0,2
Georgde01,Devean George,8/29/1977,7.1035811834866305,13.11111111111111,9
Petermo01,Morris Peterson,8/26/1977,7.084827308757838,21.625,8
Bellra01,Raja Bell,9/19/1976,7.078077912066246,17.285714285714285,7
Whitero02,Rodney White,6/28/1980,7.067918152579561,9.0,3
Brownra02,Randy Brown,5/22/1968,7.052879483191994,11.4,5
Pondequ01,Quincy Pondexter,3/10/1988,6.98589345848184,14.333333333333334,3
Parkeja01,Jabari Parker,3/15/1995,6.975050949386582,11.714285714285714,7
Mccanra01,Rashad McCants,9/25/1984,6.969347320092437,12.75,4
Hilljo01,Jordan Hill,7/27/1987,6.957507278825277,13.0,5
Davisde01,Deyonta Davis,12/2/1996,6.951241470283473,5.0,1
Buforro01,Rodney Buford,11/2/1977,6.792327332250139,12.666666666666666,3
Macksa01,Sam Mack,5/26/1970,6.745482361699846,5.5,4
Jacksfr01,Frank Jackson,5/4/1998,6.738555070248817,6.666666666666667,3
Parkesm01,Smush Parker,6/1/1981,6.707001197610072,19.5,4
Currymi01,Michael Curry,8/22/1968,6.649312074863917,17.0,8
Burketr01,Trey Burke,11/12/1992,6.643950933094138,12.142857142857142,7
Aldemfu01,Furkan Aldemir,8/9/1991,6.601650359034908,4.0,1
Mccloge01,George McCloud,5/27/1967,6.594602264626671,24.5,4
Yarbrvi01,Vincent Yarbrough,3/21/1981,6.593819958584484,11.0,1
Hendeal01,Alan Henderson,12/2/1972,6.581373315501639,11.777777777777779,9
Johnswe01,Wesley Johnson,7/11/1987,6.547807443056584,17.6,5
Kennalu01,Luke Kennard,6/24/1996,6.5153319893247295,8.0,3
Mooreet01,E'Twaun Moore,2/25/1989,6.486419211857685,15.0,8
Scottmi01,Mike Scott,7/16/1988,6.402502681745795,8.285714285714286,7
Nealga01,Gary Neal,10/3/1984,6.399144362800741,13.333333333333334,6
Harpero01,Ron Harper,1/20/1964,6.383732632268925,12.4,5
Simpkdi01,Dickey Simpkins,4/6/1972,6.3683729758108205,14.0,2
Kaminfr01,Frank Kaminsky,4/4/1993,6.320405607323813,12.5,4
Voskuja01,Jake Voskuhl,11/1/1977,6.266869194897083,5.5,2
Acyqu01,Quincy Acy,10/6/1990,6.15702963847846,7.666666666666667,3
Hamiljo02,Jordan Hamilton,10/6/1990,6.156801635616266,5.0,1
Carrode01,DeMarre Carroll,7/27/1986,6.073525781579843,16.666666666666668,6
Harrilu01,Lucious Harris,12/18/1970,6.066278981401966,13.25,8
Jaricma01,Marko Jaric,10/12/1978,5.996339523081928,18.5,6
Mccawpa01,Patrick McCaw,10/25/1995,5.955217658776859,6.0,3
Mayse01,Sean May,4/4/1984,5.874243512004271,5.0,2
Willial02,Alvin Williams,8/6/1974,5.870883943142139,18.428571428571427,7
Evansre01,Reggie Evans,5/18/1980,5.862511385448891,7.444444444444445,9
Richaqu01,Quentin Richardson,4/13/1980,5.836691451645065,14.909090909090908,11
Westdo01,Doug West,5/27/1967,5.813570362247923,10.5,4
Allenla01,Lavoy Allen,2/4/1989,5.798874323225755,10.4,5
Youngni01,Nick Young,6/1/1985,5.771128958441071,12.636363636363637,11
Hayesch01,Chuck Hayes,6/11/1983,5.668978436986246,12.666666666666666,9
Douglsh01,Sherman Douglas,9/15/1966,5.611914730750424,13.0,5
Hassetr01,Trenton Hassell,3/4/1979,5.5981558258195205,19.555555555555557,9
Jacksja02,Jaren Jackson,9/15/1999,5.561634715285898,9.5,2
Jacksja01,Jaren Jackson,10/27/1967,5.561634715285898,9.5,2
Okogijo01,Josh Okogie,9/1/1998,5.557688881027587,12.666666666666666,3
Curryde01,Dell Curry,6/25/1964,5.54239948223457,15.75,4
Mozgoti01,Timofey Mozgov,7/16/1986,5.508408232545809,7.0,4
Harrida01,David Harrison,8/15/1982,5.4545905624249285,5.0,3
Templga01,Garrett Temple,5/8/1986,5.391090621980736,16.5,8
Wrighan01,Antoine Wright,2/6/1984,5.350678182538925,18.25,4
Harrial01,Al Harrington,2/17/1980,5.3408419811789924,20.928571428571427,14
Mahorri01,Rick Mahorn,9/21/1958,5.291294787464572,7.0,1
Stoudsa01,Salim Stoudamire,10/11/1982,5.2794783305102015,16.5,2
Aldrico01,Cole Aldrich,10/31/1988,5.274878319667384,10.0,1
Crittja01,Javaris Crittenton,12/31/1987,5.273025433927868,9.0,1
Nestera01,Rasho Nesterovic,5/30/1976,5.267281564839317,11.0,10
Martida01,Darrick Martin,3/6/1971,5.203145710449943,10.0,6
Milicda01,Darko Milicic,6/20/1985,5.160740492464846,8.0,7
Elsonfr01,Francisco Elson,2/28/1976,5.07392418529836,5.571428571428571,7
Mcinnje01,Jeff McInnis,10/22/1974,4.995834219968592,16.555555555555557,9
Cookda02,Daequan Cook,4/28/1987,4.970968710311585,11.333333333333334,6
Morrite01,Terence Morris,1/11/1979,4.934227570098979,5.5,2
Sampsja01,Jamal Sampson,5/15/1983,4.919635110136275,3.0,1
Singlky01,Kyle Singler,5/4/1988,4.883796433691491,12.4,5
Ferredu01,Duane Ferrell,2/28/1965,4.856843442566895,11.0,1
Jennibr01,Brandon Jennings,9/23/1989,4.834466217894231,21.5,8
Willire02,Reggie Williams,9/14/1986,4.763005285806872,10.25,4
Willire01,Reggie Williams,3/5/1964,4.763005285806871,10.25,4
Budinch01,Chase Budinger,5/22/1988,4.7506676602522075,9.5,6
Hammoto01,Tom Hammonds,3/27/1967,4.749603279485434,12.25,4
Starkjo01,John Starks,8/10/1965,4.746443616384424,19.0,5
Moonja01,Jamario Moon,6/13/1980,4.7353804119192855,15.75,4
Burtowi01,Willie Burton,5/26/1968,4.640054294792683,4.0,1
Tollian01,Anthony Tolliver,6/1/1985,4.628352484465316,12.727272727272727,11
Crabbal01,Allen Crabbe,4/9/1992,4.605735808612226,21.0,3
Gadzuda01,Dan Gadzuric,2/2/1978,4.48668591029321,6.5,6
Jonesfr01,Fred Jones,3/11/1979,4.459722202567844,16.5,6
Ollieke01,Kevin Ollie,12/27/1972,4.453047904560061,12.875,8
Balkmre01,Renaldo Balkman,7/14/1984,4.446978173948061,15.5,2
Mccalra01,Ray McCallum,6/12/1991,4.436852027024325,10.0,2
Blakean01,Antonio Blakeney,10/4/1996,4.416450632462536,3.0,1
Rogerro02,Roy Rogers,8/19/1973,4.396295038572833,6.0,1
Luety01,Tyronn Lue,5/3/1977,4.336530026341463,16.0,9
Inglejo01,Joe Ingles,10/2/1987,4.303950379104679,20.571428571428573,7
Traylro01,Robert Traylor,2/1/1977,4.220958883535159,7.25,4
Pricero01,Ronnie Price,6/21/1983,4.164843974032641,4.571428571428571,7
Delanma01,Malcolm Delaney,3/11/1989,4.0816724218693405,11.0,2
Cardibr01,Brian Cardinal,5/2/1977,3.9939261501742576,8.428571428571429,7
Elyme01,Melvin Ely,5/2/1978,3.849428323737738,10.666666666666666,3
Kaponja01,Jason Kapono,2/4/1981,3.788283588980777,11.88888888888889,9
Davishu01,Hubert Davis,5/17/1970,3.761359246559738,12.666666666666666,6
Lewisqu01,Quincy Lewis,6/26/1977,3.698339273511655,4.0,1
Bonnema01,Matt Bonner,4/5/1980,3.683535411331035,13.2,10
Robinja02,James Robinson,8/31/1970,3.631035798874668,13.0,3
Willike04,Kenrich Williams,12/2/1994,3.5995597175635576,11.333333333333334,3
Reevekh01,Khalid Reeves,7/15/1972,3.5991944941147,12.5,2
Olowomi01,Michael Olowokandi,4/3/1975,3.5839146359653102,12.25,8
Holliry01,Ryan Hollins,10/10/1984,3.5665538891183592,5.285714285714286,7
Delfica01,Carlos Delfino,8/29/1982,3.5432012788324525,18.166666666666668,6
Shvedal01,Alexey Shved,12/16/1988,3.512907670835569,9.0,3
Brunsja01,Jalen Brunson,8/31/1996,3.4881390154673517,12.666666666666666,3
Weaveky01,Kyle Weaver,2/18/1986,3.4768356702662713,5.0,1
Mccoyje01,Jelani McCoy,12/6/1977,3.464728847075813,5.5,2
Blakest01,Steve Blake,2/26/1980,3.4601605710282226,15.923076923076923,13
Wingfdo01,Dontonio Wingfield,6/23/1974,3.4339994683544353,10.0,1
Shawbr01,Brian Shaw,3/22/1966,3.430033635250157,18.166666666666668,6
Prigipa01,Pablo Prigioni,5/17/1977,3.4216656557601155,10.0,2
Wardch01,Charlie Ward,10/12/1970,3.4031593950785526,17.125,8
Rayal01,Allan Ray,6/17/1984,3.3597280967181953,11.0,1
Portech01,Chris Porter,5/9/1978,3.358336484336209,6.0,1
Theisda01,Daniel Theis,4/4/1992,3.265323368627224,13.5,4
Burresc01,Scott Burrell,1/12/1971,3.259749205556944,9.5,4
Stausni01,Nik Stauskas,10/7/1993,3.203002380743354,10.0,4
Cummivo01,Vonteego Cummings,2/29/1976,3.111648122846102,12.0,3
Brownke01,Kedrick Brown,3/18/1981,3.109752687549473,6.333333333333333,3
Grantha01,Harvey Grant,7/4/1965,3.0339911697972863,7.5,2
Sullija01,Jared Sullinger,3/4/1992,3.004765085735335,19.0,4
Forbebr01,Bryn Forbes,7/23/1993,3.000543877123187,15.75,4
Taylois01,Isaiah Taylor,7/11/1994,2.981138621870824,7.0,1
Barbole01,Leandro Barbosa,11/28/1982,2.8717017484682876,13.666666666666666,3
Willija04,Jawad Williams,2/19/1983,2.7942796215724006,6.5,2
Daviste01,Terry Davis,6/17/1967,2.7579301984879687,6.666666666666667,3
Hartja01,Jason Hart,4/29/1978,2.73901887313587,10.0,5
Douglch01,Chris Douglas-Roberts,1/8/1987,2.712845836814528,7.666666666666667,3
Harrian01,Andrew Harrison,10/28/1994,2.7026191819358036,13.0,2
Ruffimi01,Michael Ruffin,1/21/1977,2.677252813092344,9.142857142857142,7
Stephla01,Lance Stephenson,9/5/1990,2.592400396490104,13.0,7
Josepco01,Cory Joseph,8/20/1991,2.5921523099038537,18.75,8
Smithke01,Kenny Smith,3/8/1965,2.5850742540379743,8.0,1
Bowdlca01,Cal Bowdler,3/31/1977,2.5514990777401496,3.0,1
Reiddo01,Don Reid,12/30/1973,2.513482637657171,8.6,5
Fowlktr01,Tremaine Fowlkes,4/11/1976,2.3980328050755415,5.5,2
Willima04,Marcus Williams,11/18/1986,2.333525377436672,7.333333333333333,3
Willima03,Marcus Williams,12/3/1985,2.333525377436672,7.333333333333333,3
Padgesc01,Scott Padgett,4/19/1976,2.2980393719905003,10.166666666666666,6
Pavloal01,Sasha Pavlovic,11/15/1983,2.296854139593826,9.0,7
Noelda01,David Noel,2/27/1984,2.285335522468999,6.0,1
Lylestr01,Trey Lyles,11/5/1995,2.27654856638952,6.833333333333333,6
Parkean01,Anthony Parker,6/19/1975,2.247801399181364,20.285714285714285,7
Griffad01,Adrian Griffin,7/4/1974,2.216567216952151,11.125,8
Grayeje01,Jeff Grayer,12/17/1965,2.1763015049672676,7.0,1
Dickemi01,Michael Dickerson,6/25/1975,2.1002874090503725,19.666666666666668,3
Elamikh01,Khalid El-Amin,4/25/1979,2.0733178408288415,7.0,1
Malonma01,Matt Maloney,12/6/1971,2.000856964325886,16.25,4
Udokaim01,Ime Udoka,8/9/1977,1.9926535914946595,17.0,4
Brookdi01,Dillon Brooks,1/22/1996,1.8805312121790614,17.75,4
Armsthi01,Hilton Armstrong,11/11/1984,1.8404224503517785,4.5,4
Doubyqu01,Quincy Douby,5/16/1984,1.8309334805424737,6.5,2
Fostegr01,Greg Foster,10/3/1968,1.7360034204201602,3.75,4
Dinwisp01,Spencer Dinwiddie,4/6/1993,1.640763977588502,4.0,1
Jianlyi01,Yi Jianlian,10/27/1987,1.6230794137226132,9.75,4
Winslju01,Justise Winslow,3/26/1996,1.5708086529231762,14.0,6
Willide02,Derrick Williams,5/25/1991,1.5650091746479557,8.833333333333334,6
Closske01,Keith Closs,4/3/1976,1.55182275910599,6.5,2
Longar01,Art Long,10/1/1972,1.5104619795132699,5.0,1
Grantje01,Jerami Grant,3/12/1994,1.4874590651551285,20.857142857142858,7
Wagneda02,Dajuan Wagner,2/4/1983,1.4864233355522498,9.5,2
Delkto01,Tony Delk,1/28/1974,1.3365673394970028,10.25,8
